Place_Id,Place_Name,Description,Category,City,image_urls
352,GPIB Immanuel Semarang (Gereja Blenduk),"GPIB Immanuel Semarang (populer dengan nama Gereja Blenduk, kadang-kadang dieja Gereja Blendug, dan sering kali dilafazkan sebagai mBlendhug) (bahasa Jawa: ꦒꦿꦺꦗ​ꦧ꧀ꦭꦼꦤ꧀ꦝꦸꦏ꧀, translit. Gréja Blendhuk) adalah Gereja Kristen tertua di Jawa Tengah yang dibangun oleh masyarakat Belanda yang tinggal di kota itu pada 1753, dengan bentuk oktagonal (persegi delapan). Gereja ini sesungguhnya bernama Gereja GPIB Immanuel, di Jl. Letjend. Suprapto 32. Kubahnya besar, dilapisi perunggu, dan di dalamnya terdapat sebuah orgel Barok. Arsitektur di dalamnya dibuat berdasarkan salib Yunani. Gereja ini direnovasi pada 1894 oleh W. Westmaas dan H.P.A. de Wilde, yang menambahkan kedua menara di depan gedung gereja ini. Nama Blenduk adalah julukan dari masyarakat setempat yang berarti kubah. Gereja ini hingga sekarang masih dipergunakan setiap hari Minggu. Di sekitar gereja ini juga terdapat sejumlah bangunan lain dari masa kolonial Belanda.",Tempat Ibadah,Semarang,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Exterior_of_Blenduk_Church%2C_Semarang%2C_2014-06-18.jpg/960px-Exterior_of_Blenduk_Church%2C_Semarang%2C_2014-06-18.jpg|https://statik.tempo.co/data/2019/12/22/id_899840/899840_720.jpg|https://infomudik.semarangkota.go.id/uploads/data_lokasi/20220428085524-2022-04-28data_lokasi085521.png
353,Taman Srigunting,"Merupakan salah satu landmark di Kawasan Kota Lama Semarang, Taman Srigunting pada masa kolonial belanda berwujud parade plein untuk panggung parade, kini menjadi sebuah ruang terbuka berupa taman yang menjadi salah satu tempat untuk berkumpul atau berkegiatan komunitas. Taman Srigunting berada di Jalan Letjen Suprapto 32 Kawasan Kota Lama, di sisi selatan terdapat Gedung Marba, di barat daya terdapat Gedung Jiwasraya, di sisi barat terdapat Gereja Blenduk serta di sisi timur terdapat Gedung Kerta Niaga. Taman ini beberapa kali mengalami renovasi, seperti pada tahun 2001 dan tahun 2004. Pada tahun 2001, Taman Srigunting dikembalikan pada fungsi raung terbuka untuk rekreatif, setelah sebelumnya merupakan taman pasif. Pada tahun 2004 renovasi taman ini dengan membuat jalan masuk pada masing-masing sisi, hingga terdapat empat jalan masuk. Dan di tengah tengah dibuat tiang lampu penerangan yang bercabang empat untuk menerangi empat sisi jalan masuk tersebut.",Taman Hiburan,Semarang,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c7/e2/5a/taman-srigunting.jpg|https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/18/41/b3/taman-srigunting.jpg|https://cdn1-production-images-kly.akamaized.net/4dfT5r3KwVVW4ohitmz4qcy09DA\u003d/800x450/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/4432160/original/052586200_1684387198-Semarang-taman.jpg
354,Semarang Contemporary Art Gallery,Salah satu wisata yang berbau seni di Semarang bisa kamu temukan di kawasan Kota Lama yakni Semarang Contemporary Art Gallery atau lebih mudahnya disebut sebagai Galsem yang berarti Galeri Semarang. Semarang Gallery ini adalah salah satu museum seni yang cukup terkenal dan sampai saat ini masih sangat populer di kalangan wisatawan terutama para pecinta seni. Karya-karya seni yang dipamerkan disini merupakan hasil tangan dingin para seniman handal dari seluruh penjuru Nusantara.,Budaya,Semarang,https://pariwisata.semarangkota.go.id/backend/web/upload/wisata/1702999372_Semarang-Contemporary-Art-Gallery_1.jpg|https://nagantour.com/wp-content/uploads/2023/11/Semarang-Contemporary-Art-Gallery-5.png
355,Umbul Sidomukti,"Kawasan wisata umbul Sidomukti merupakan salah satu Wisata Alam Pegunungan di Semarang, berada di Desa Sidomukti Kecamatan Bandungan Kabupaten Semarang. Kawasan wisata ini dengan didukung fasiltas & Servis: Outbond Training, Adrenalin Games, Taman Renang Alam, Camping Ground, Pondok Wisata, Pondok Lesehan, serta Meeting Room.",Cagar Alam,Semarang,https://visitjawatengah.jatengprov.go.id/assets/images/64d640ad-0b38-4c08-827d-3c6cf7b949b7.jpg|https://awsimages.detik.net.id/community/media/visual/2020/05/21/8623f988-a52c-4159-8570-2f86ee2dc9d0_43.jpeg|https://nagantour.com/wp-content/uploads/2023/11/Umbul-Sidomukti.webp
356,Saloka Theme Park,"SALOKA hadir sebagai taman rekreasi terbesar di Tengah Jawa yang masuk dalam daftar destinasi wisata Pesona Indonesia, serta mengusung konsep kearifan lokal berdasarkan legenda rakyat Baru Klinthing.",Taman Hiburan,Semarang,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201280gsm/events/2024/08/28/3e6e542a-29d9-462c-b0d4-6daf88f2b5ab-1724827704652-e7c4769dded9dad8f6d070e930f3eb98.jpg|https://www.salokapark.com/build/assets/tentang_image.cec428ce.jpg|https://awsimages.detik.net.id/community/media/visual/2022/09/30/saloka-theme-park-semarang-1_169.jpeg
357,Wisata Alam Wana Wisata Penggaron,"Berada sekitar 2 KM dari Kota Ungaran atau sekitar 18 KM dari Kota Semarang, Kawasan Wana Wisata Penggaron secara administratif berada di Desa Susukan, Kecamatan Ungaran, Kabupaten semarang. Area ini merupakan salah satu hutan binaan Kesatuan Bisnis Mandiri Wisata, Benih dan Usaha Lain (KBM WBU I) Perum Perhutani Unit I Jateng. Wana Wisata Penggaron atau Wisata Alam Wana Wisata Penggaron merupakan sebuah tempat wisata hutan yang bisa anda gunakan untuk berlibur bersama keluarga anda, salah satunya untuk camping. Tempat ini banyak di jadikan sebagai tempat untuk camping atau berlibur oleh masyarakat Semarang. Wana Wisata Penggaron sebuah hutan yang eksotis, sayangnya surga di kota semarang ini jarang tersentuh mata. Bagi pengunjung yang bertanya kepada penjaga loket, dengan jawaban yang sederhana dan apa adanya “hutan biasa yang sering dipake kemah, tidak ada yang istimewa”, tentunya akan merasa kecewa.",Cagar Alam,Semarang,https://img.okezone.com/content/2021/06/03/408/2419701/menelusuri-surga-alam-wana-wisata-penggaron-semarang-fMJjAT4Tvi.jpg|https://wisatakita.com/pariwisata/411/800-Wana-Wisata-Penggaron.jpeg|https://i0.wp.com/exploresemarang.com/wp-content/uploads/2016/02/danuarifpujiyanto.jpg
358,Masjid Kapal Semarang,"Masjid Safinatun Najah atau pengunjung biasa menyebutnya dengan Masjid Kapal Semarang kini menjadi wisata religi yang ramai dikunjungi saat bulan Ramadan. Masjid yang berlokasi di berlokasi di Jalan Kyai Padak, Podorejo, Kec. Ngaliyan, Kota Semarang mulai ramai didatangi pengunjung saat menjelang buka puasa. Umumnya tujuan utama mereka yang datang kesini untuk beribadah, selain itu juga ada yang berburu foto serta berkuliner di sekitar kawasan masjid.",Tempat Ibadah,Semarang,"https://visitjawatengah.jatengprov.go.id/assets/images/ebed151e-27c8-48a8-bcdf-19ade1299c5e.jpg|https://atourin.obs.ap-southeast-3.myhuaweicloud.com/images/destination/semarang/masjid-kapal-semarang-profile1640592910.png|https://sp-ao.shortpixel.ai/client/to_webp,q_lossy,ret_img,w_819,h_819/https://genpijateng.com/wp-content/uploads/2023/03/Masjid-Kapal-Semarang-2-1024x1024.jpg"
359,Taman Bunga Celosia,"Wisata Semarang menawarkan berbagai tempat wisata menarik. Salah satunya yaitu berkunjung ke Taman Bunga Celosia Bandungan. Lokasinya berada di kaki Gunung Ungaran, Semarang. Menawarkan pemandangan sekitar yang alami dengan panorama pegunungan Ungaran merupakan daya tarik utama taman rekreasi ini. Begitu sampai di sini area parkir yang luas langsung menyambut dan tak ketinggalan gapura selamat datang. Sepanjang perjalanan menuju ke loket tiket, terdapat pagar berbentuk pensil raksasa warna warni. Sebagai tambahan di sekitar pagar terdapat bunga warna-warni yang menghiasi perjalanan menuju loket masuk.",Cagar Alam,Semarang,https://visitjawatengah.jatengprov.go.id/assets/images/7e1505a3-2954-42bc-8f85-e491eb4894a7.jpg|https://nagantour.com/wp-content/uploads/2023/10/Taman-Bunga-Celosia.webp
360,Air Terjun Kali Pancur,"Kali Pancur Getasan merupakan kawasan wisata alam Air Terjun Kali Pancur ini berada di Desa Nogosaren, Kecamatan Getasan, Kabupaten Semarang, sekitar 14 km sebelah barat Kota Salatiga. Untuk menuju ke lokasi objek wisata ini tidak ada sarana transportasi umum, jadi harus membawa kendaraan sendiri.",Cagar Alam,Semarang,https://bob.kemenparekraf.go.id/wp-content/uploads/2021/05/62393932_323041758598881_3243645117614961263_n.jpg|https://bob.kemenparekraf.go.id/wp-content/uploads/2021/05/30591259_147850669392318_4493117386022453248_n.jpg
361,Wisata Kampung Krisan Clapar,"Wisata Kampung Krisan Gemah Ripah di Dusun Clapar Desa Duren Kecamatan Bandungan Kabupaten Semarang bisa jadi altenatif liburan. Di tempat ini terhampar kebun bunga warna warni yang memesona. Itu adalah kompleks wisata perkebunan bunga krisan beragam varietas. Setidaknya ada 20 varietas yang dikembangkan oleh Kelompok Tani Gemah Ripah sejak dua tahun terakhir ini. Dan objek tersebut mulai dibuka untuk umum sebagai jujukan wisatawan pada 6 November 2016. Di atas lahan terasering seluas sekitar 12 hektar itu, Anda bakal diajak berkeliling di kebun bunga krisan yang khusus untuk kunjungan wisatawan di luasan lahan 6,5 hektar. Setidaknya ada 3 kebun yang disiapkan pihak pengelola untuk pengunjung.",Taman Hiburan,Semarang,https://bob.kemenparekraf.go.id/wp-content/uploads/2021/11/tiket-masuk-kebun-bunga-bandungan-630x380-1.jpg|https://bob.kemenparekraf.go.id/wp-content/uploads/2021/11/BTjajLVjAp2.jpg
362,Danau Rawa Pening,"Rawa Pening (pening adalah salah satu varian bahasa Jawa dari kata ""wening"" yang artinya hening, tenang, damai) (bahasa Jawa: ꦫꦮ​ꦥꦼꦤꦶꦁ, translit. Rawa Pening) adalah danau alam di Kabupaten Semarang, Jawa Tengah. Dengan luas 2.670 hektare ia menempati wilayah Kecamatan Ambarawa, Bawen, Tuntang, dan Banyubiru.Rawa Pening terletak di cekungan terendah lereng Gunung Merbabu, Gunung Telomoyo, dan Gunung Ungaran. Danau ini dangkal dan menjadi hulu bagi Sungai Tuntang.",Cagar Alam,Semarang,https://akcdn.detik.net.id/visual/2022/12/21/wisata-danau-rawa-pening-semarang_169.jpeg|https://akcdn.detik.net.id/community/media/visual/2022/12/21/wisata-danau-rawa-pening-semarang-1_169.jpeg|https://nagantour.com/wp-content/uploads/2023/10/Danau-Rawa-Pening-1.png
363,Pantai Maron,"Pantai Maron (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦩꦫꦺꦴꦤ꧀, translit. Pasisir Maron) yang terletak di sebelah barat Semarang, tepatnya di sekitar muara Sungai Silandak ini, bisa ditempuh dari dua tempat, yaitu dari Bandara Ahmad Yani atau dari Perumahan Graha Padma, Krapyak. Kira-kira berjarak 3 km dari jalan raya kita sudah bisa sampai di lokasi. Jika menggunakan kendaraan bisa ditempuh sekitar 10 menit. Namun jika ingin jalan kaki, dari ujung perumahan Graha Padma saja bisa memakan waktu 30 menit. Nama Maron sendiri konon karena pantai ini masih merupakan milik Penerbangan TNI Angkatan Darat (Penerbad), karena merah maroon merupakan warna khas baret Penerbad, maka pantai ini disebut Pantai Maron. Memang kurang jelas siapa yang mengelola Pantai Maron. Yang jelas setiap masuk pantai Maron kita cukup membayar 2 ribu rupiah, untuk biaya parkir. Jika berkunjung ke Pantai Maron pada Sabtu Sore, Minggu Pagi, Minggu Sore, atau hari-hari libur, bisa dipastikan banyak wisatawan dari area Semarang maupun luar kota. Bahkan bisa dikatakan tidak kalah dari jumlah pelancong di Parangtritis, Yogyakarta ataupun Kuta, Bali. Hampir setiap sudut pantai dan warung-warung di tepi pantai penuh oleh pengunjung.",Bahari,Semarang,https://bobobox.com/blog/wp-content//uploads/2020/01/15101552_620402324828111_1132018362633682944_n.jpg|https://bob.kemenparekraf.go.id/wp-content/uploads/2021/05/mangrove.jpg
364,Water Blaster Bukit Candi Golf,"Buat kamu yang bingung mau rekreasi kemana di Semarang, langsung saja ke Water Blaster Semarang. Waterpark yang menyediakan banyak permainan dan atraksi seru yang semuanya layak untuk dicoba. Dengan total lebih dari 20 wahana air yang siap memberikan pengalaman seru buat pecinta tantangan wahana air. Bendulan, Blaster Warior, Jungle Tree, Great Wall sedikit dari puluhan wahana lain yang bisa dimainkan. Tentu semua ditunjang dengan fasilitas yang lengkap seperti Gazebo, Family Gazebo, Vip Court, dll semua ada untuk menambah kenyamanan setiap pengunjung yang akan bermain di Waterpark kota lumpia ini.",Taman Hiburan,Semarang,https://liburananak.com/images/holiday_spots/image_5a61af1708b8c_liburananak_waterblastersemarang_(1)big.jpg|https://i0.wp.com/exploresemarang.com/wp-content/uploads/2015/08/Water-blaster-semarang.jpg|https://i0.wp.com/exploresemarang.com/wp-content/uploads/2015/08/Slide-race.jpg
365,Waduk Jatibarang,"Waduk Jatibarang merupakan sebuah waduk yang berada di Kota Semarang. Pembangunan waduk ini selesai setelah sekitar empat tahun pembangunan dan memulai proses pengisian air pada tanggal 5 Mei 2014 bertepatan dengan Hari Air Dunia Ke-22 oleh Menteri Pekerjaan Umum Djoko Kirmanto bersama Gubernur Jawa Tengah Ganjar Pranowo dan Kepala Balai Besar Wilayah Sungai Pemali Juwana Imam Santoso. Waduk Jatibarang mulai resmi beroperasi pada 11 Mei 2015. Peresmian tersebut dilakukan oleh Direktur Jenderal Sumber Daya Air Kementerian Pekerjaan Umum dan Perumahan Rakyat, Mudjiadi bertepatan dengan peringatan Hari Air Dunia Ke-23 Tingkat Provinsi Jawa Tengah. Waduk Jatibarang mempunyai daya tampung 20,4 juta meter kubik . Selain untuk mengatasi masalah banjir, juga menjadi salah satu destinasi wisata Semarang karena di tengah waduk ini terdapat pulau kecil yang di dalamnya terdapat objek wisata lain yaitu Goa Kreo.",Cagar Alam,Semarang,https://visitjawatengah.jatengprov.go.id/assets/images/2eac149c-b177-4e25-ab4a-08321e1550d0.jpg|https://img.antarafoto.com/cache/1200x800/2017/12/24/wisata-waduk-jatibarang-semarang-g261-dom.jpg|https://busdiscovery.id/wp-content/uploads/2023/10/Waduk-Jatibarang.jpeg
366,Tirto Argo Siwarak,"Kolam Renang Tirto Argo Siwarak, merupakan kolam renang yang berada di Ungaran. Keberadaannya yang dekat dengan Kota Semarang menjadikan tempat wisata ini cukup populer. Bahkan, tidak jarang wisatawan Semarang dan sekitarnya datang berkunjung. Hadir dengan kolam renang dan taman rekreasi sederhana, justru menjadi daya tarik tersendiri. Terbukti, pengunjung yang datang tidak pernah surut. Bahkan, selalu ada pengunjung dan ramai ketika liburan.",Taman Hiburan,Semarang,https://visitjawatengah.jatengprov.go.id/assets/images/87264959-e2d1-4679-b07f-499eff3780c2.jpg|https://visitjawatengah.jatengprov.go.id/assets/images/dacc8171-79bd-4e44-978e-3fb062bffb2a.jpg|https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/dc/d0/5c/img-20170925-064720-largejpg.jpg
367,Wisata Lereng Kelir,Wisata yang ada di kawasan gunung Kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondong-bondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut. Gunung Kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata Lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl Dari ketinggian tersebut membuat hampir seluruh kawasan kota Ambarawa bisa terlihat dan sebagian kecil wilayah Semarang selatan. Wisata gardu pandang Lereng Kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di Jawa Tengah.,Cagar Alam,Semarang,https://humas.jatengprov.go.id/foto/1568258900879-k5_detail.png|https://bob.kemenparekraf.go.id/wp-content/uploads/2021/11/lereng-kelir-semarang.png|https://humas.jatengprov.go.id/foto/1568258900967-k3_detail.png
368,Kampoeng Rawa,"Kampoeng Rawa (disebut juga Kampung Rawa) adalah objek wisata di Ambarawa, Jawa Tengah, yang terletak di sabuk hijau di sekitar Danau Rawa Pening. Dibuka pada Agustus 2012, tempat ini dimiliki dan dioperasikan oleh dua belas kelompok petani dan nelayan yang didanai oleh Artha Prima Credit Union. Kompleks tersebut dimaksudkan untuk mempengaruhi kesejahteraan petani dan melayani lokal disamping mempromosikan ekologi danau di wilayah tersebut. Fasilitasnya meliputi restoran mengapung, pendopo, pusat kerajinan, tempat memancing, dan dok. Pada hari libur, tempat ini dikunjungi oleh ratusan pengunjung. Kompleks ini disengketakan perizinannya karena dibangun di sabuk hijau dan kemungkinan dampak ekologinya.",Cagar Alam,Semarang,https://bob.kemenparekraf.go.id/wp-content/uploads/2021/05/170002914_247565417066819_5914822913506592195_n.jpg|https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f7/f9/9d/wisata-apung-kampung.jpg|https://utiket.com/images/touristplaces/headings-large/kampoeng-wisata-rawa.jpg
369,Monumen Palagan Ambarawa,"Monumen Palagan Ambarawa adalah sebuah monumen yang terdapat di Ambarawa, Kabupaten Semarang. Monumen ini merupakan simbol untuk mengenang sejarah pertempuran Palagan Ambarawa pada tanggal 12 Desember - 15 Desember 1945 Ambarawa. Pasukan Sekutu yang terdesak dari Magelang mengadakan pengunduran ke Ambarawa, dan pasukan TKR yang dipimpin Kolonel Soedirman berhasil menghancurkan Sekutu pada tanggal 15 Desember 1945, di mana kini diperingati sebagai Hari Infanteri.Monumen Palagan Ambarawa dibangun pada tahun 1973 dan diresmikan pada 15 Desember 1974 oleh Presiden Soeharto. Gambaran singkat sejarah pertempuran bisa dilihat pada relief yang dibuat pada dinding Monumen Palagan Ambarawa. Di monumen ini Anda dapat menemukan peninggalan pemerintahan Jepang dan Belanda. Anda dapat melihat seragam para tentara Jepang dan Belanda, senjata perang, seragam tentara Indonesia, dan barang bersejarah lain. Untuk ukuran yang agak besar, Anda dapat menemukan beberapa tank kuno, kendaraa angkut personil dan meriam yang digunakan dalam pertempuran tersebut. Yang paling menarik adalah Anda dapat menemukan pesawat Mustang Belanda yang berhasil ditembak jatuh ke dalam Rawa Pening",Budaya,Semarang,https://visitjawatengah.jatengprov.go.id/assets/images/32140995-5438-4374-be9e-012c065e4417.jpg|https://joglosemar.id/wp-content/uploads/2024/06/monumen-palagan-ambarawa.jpg
370,Benteng Pendem,"Benteng Pendem Cilacap (bahasa Belanda: Kustbatterij op de Landtong te Cilacap), adalah benteng peninggalan Belanda di pesisir pantai Teluk Penyu kabupaten Cilacap, Jawa Tengah yang dibangun pada tahun 1861. Bangunan ini merupakan bekas markas pertahanan tentara Hindia Belanda yang dibangun di area seluas 6,5 hektare secara bertahap selama 18 tahun, dari tahun 1861 hingga 1879. Benteng pendem sempat tertutup tanah pesisir pantai dan tidak terurus. Benteng ini kemudian ditemukan dan mulai digali pemerintah Cilacap tahun 1986. Saat ini, pemerintah Kabupaten Cilacap menjadikan benteng ini sebagai tempat wisata sejarah",Budaya,Semarang,https://bobobox.com/blog/wp-content//uploads/2020/02/de47ae12283e8ba1f8b35f023d4f769c466685f0-1.jpg|https://cdn.paradisotour.co.id/wp-content/uploads/2024/01/Benteng-pendem-Ambarawa.jpg
371,Wisata Eling Bening,"Sebuah fasilitas wisata yang dikelola dengan cara modern, untuk menimbulkan kenikmatan berwisata seperti halnya yang diinginkan oleh anak-anak muda. Namun tetap menyatu dengan lingkungan, dengan keindahan alam. Tanpa melakukan kerusakan terhadap alam. Fasilitas wisata ini adalah wisata Eling Bening di perbukitan Ngrawan. Eling Bening sejatinya sebuah Restoran yang mengusung konsep wisata keluarga. Eling Bening menawarkan pemandangan alam yang sangat indah dengan view utama Rawa Pening. Keindahan itu disempurnakan lagi dengan  adanya background Gunung Merbabu, Andong dan Telomoyo, yang terlihat berdiri dengan gagah.",Cagar Alam,Semarang,https://mounture.com/wp-content/uploads/2025/03/ft-A.jpg|https://bob.kemenparekraf.go.id/wp-content/uploads/2021/11/eling-bening-buka-atau-tutup.jpg
